event_id,user_id,event_timestamp,event_type,session_id,page_url,product_id
3127,1046,2024-12-24 20:27:07,product_viewed,1420,/product/5152,5152
3128,1046,2024-12-24 20:30:07,product_viewed,1420,/product/5018,5018
3129,1046,2024-12-24 20:33:07,product_viewed,1420,/product/5059,5059
3130,1046,2024-12-24 20:34:07,add_to_cart,1420,/product/5153,5153
3131,1047,2024-04-15 07:32:36,account_created,1420,/signup,
3132,1047,2024-05-23 17:06:40,page_view,1422,/deals,
3133,1047,2024-05-23 17:08:40,page_view,1422,/deals,
3134,1047,2024-05-23 17:10:40,page_view,1422,/home,
3135,1047,2024-05-23 17:12:40,page_view,1422,/deals,
3136,1047,2024-05-23 17:14:40,page_view,1422,/deals,
3137,1047,2024-05-23 17:16:40,product_viewed,1422,/product/5024,5024
3138,1047,2024-05-23 17:26:40,add_to_cart,1422,/product/5024,5024
3139,1047,2024-05-23 17:28:40,cart_abandoned,1422,/cart,
3140,1047,2024-12-24 10:49:18,page_view,1423,/category/electronics,
3141,1047,2024-12-24 10:51:18,page_view,1423,/home,
3142,1047,2024-12-24 10:53:18,page_view,1423,/about,
3143,1047,2024-12-24 10:55:18,page_view,1423,/deals,
3144,1047,2024-12-24 10:57:18,page_view,1423,/category/clothing,
3145,1047,2024-12-24 10:59:18,product_viewed,1423,/product/5124,5124
3146,1047,2024-12-24 11:02:18,product_viewed,1423,/product/5197,5197
3147,1047,2024-12-24 11:09:18,add_to_cart,1423,/product/5197,5197
3148,1047,2024-10-18 14:49:19,page_view,1424,/home,
3149,1047,2024-10-18 14:51:19,page_view,1424,/category/electronics,
3150,1047,2024-10-18 14:53:19,page_view,1424,/deals,
3151,1047,2024-10-18 14:59:19,product_viewed,1424,/product/5066,5066
3152,1047,2024-10-18 15:02:19,product_viewed,1424,/product/5049,5049
3153,1047,2024-10-18 15:05:19,product_viewed,1424,/product/5002,5002
3154,1047,2024-10-18 15:08:19,product_viewed,1424,/product/5182,5182
3155,1047,2024-10-18 15:09:19,add_to_cart,1424,/product/5066,5066
3156,1047,2024-10-18 15:14:19,initiate_checkout,1424,/checkout,
3157,1047,2024-10-18 15:16:19,cart_abandoned,1424,/checkout,
3158,1047,2024-11-04 04:04:29,page_view,1425,/about,
3159,1047,2024-11-04 04:06:29,page_view,1425,/products,
3160,1047,2024-11-04 04:08:29,page_view,1425,/about,
3161,1047,2024-11-04 04:10:29,page_view,1425,/category/electronics,
3162,1047,2024-11-04 04:12:29,page_view,1425,/category/clothing,
3163,1047,2024-11-04 04:14:29,product_viewed,1425,/product/5028,5028
3164,1047,2024-11-04 04:17:29,product_viewed,1425,/product/5040,5040
3165,1047,2024-11-04 04:20:29,product_viewed,1425,/product/5110,5110
3166,1047,2024-11-04 04:24:29,add_to_cart,1425,/product/5040,5040
3167,1047,2024-11-04 04:24:29,add_to_cart,1425,/product/5110,5110
3168,1047,2024-11-04 04:29:29,initiate_checkout,1425,/checkout,
3169,1047,2024-11-04 04:31:29,cart_abandoned,1425,/checkout,
3170,1047,2024-11-21 14:39:05,page_view,1426,/about,
3171,1047,2024-11-21 14:41:05,page_view,1426,/category/clothing,
3172,1047,2024-11-21 14:43:05,page_view,1426,/products,
3173,1047,2024-11-21 14:45:05,page_view,1426,/category/clothing,
3174,1047,2024-11-21 14:49:05,product_viewed,1426,/product/5046,5046
3175,1047,2024-11-21 14:52:05,product_viewed,1426,/product/5095,5095
3176,1047,2024-11-21 14:55:05,product_viewed,1426,/product/5144,5144
3177,1047,2024-11-21 14:58:05,product_viewed,1426,/product/5143,5143
3178,1047,2024-11-21 14:59:05,add_to_cart,1426,/product/5144,5144
3179,1047,2024-11-21 14:59:05,add_to_cart,1426,/product/5143,5143
3180,1047,2024-06-08 22:26:06,page_view,1427,/about,
3181,1047,2024-06-08 22:28:06,page_view,1427,/products,
3182,1047,2024-06-08 22:36:06,product_viewed,1427,/product/5180,5180
3183,1047,2024-06-08 22:39:06,product_viewed,1427,/product/5042,5042
3184,1047,2024-06-08 22:42:06,product_viewed,1427,/product/5026,5026
3185,1047,2024-06-08 22:45:06,product_viewed,1427,/product/5055,5055
3186,1047,2024-06-08 22:46:06,add_to_cart,1427,/product/5180,5180
3187,1047,2024-06-08 22:46:06,add_to_cart,1427,/product/5055,5055
3188,1047,2024-12-19 06:20:34,page_view,1428,/products,
3189,1047,2024-12-19 06:22:34,page_view,1428,/category/clothing,
3190,1047,2024-12-19 06:30:34,product_viewed,1428,/product/5023,5023
3191,1047,2024-12-19 06:33:34,product_viewed,1428,/product/5017,5017
3192,1047,2024-12-19 06:36:34,product_viewed,1428,/product/5068,5068
3193,1047,2024-12-19 06:39:34,product_viewed,1428,/product/5057,5057
3194,1047,2024-12-19 06:40:34,add_to_cart,1428,/product/5023,5023
3195,1047,2024-12-19 06:40:34,add_to_cart,1428,/product/5068,5068
3196,1047,2024-12-19 06:40:34,add_to_cart,1428,/product/5017,5017
3197,1047,2024-12-19 06:42:34,cart_abandoned,1428,/cart,
3198,1047,2024-09-18 21:49:26,page_view,1429,/about,
3199,1047,2024-09-18 21:51:26,page_view,1429,/deals,
3200,1047,2024-09-18 21:53:26,page_view,1429,/home,
3201,1047,2024-09-18 21:55:26,page_view,1429,/products,
3202,1047,2024-09-18 21:59:26,product_viewed,1429,/product/5113,5113
3203,1047,2024-09-18 22:02:26,product_viewed,1429,/product/5003,5003
3204,1047,2024-09-18 22:05:26,product_viewed,1429,/product/5052,5052
3205,1047,2024-09-18 22:08:26,product_viewed,1429,/product/5169,5169
3206,1047,2024-09-18 22:09:26,add_to_cart,1429,/product/5052,5052
3207,1047,2024-09-18 22:09:26,add_to_cart,1429,/product/5113,5113
3208,1047,2024-09-18 22:09:26,add_to_cart,1429,/product/5169,5169
3209,1047,2024-09-18 22:14:26,initiate_checkout,1429,/checkout,
3210,1047,2024-09-18 22:19:26,purchase,1429,/checkout/complete,
3211,1047,2024-12-05 03:25:38,page_view,1430,/deals,
3212,1047,2024-12-05 03:27:38,page_view,1430,/products,
3213,1047,2024-12-05 03:29:38,page_view,1430,/about,
3214,1047,2024-12-05 03:35:38,product_viewed,1430,/product/5093,5093
3215,1047,2024-04-16 10:13:15,page_view,1431,/category/electronics,
3216,1047,2024-04-16 10:15:15,page_view,1431,/category/clothing,
3217,1047,2024-04-16 10:23:15,product_viewed,1431,/product/5172,5172
3218,1047,2024-04-16 10:26:15,product_viewed,1431,/product/5102,5102
3219,1047,2024-04-16 10:29:15,product_viewed,1431,/product/5104,5104
3220,1047,2024-04-16 10:33:15,add_to_cart,1431,/product/5172,5172
3221,1047,2024-04-16 10:33:15,add_to_cart,1431,/product/5104,5104
3222,1047,2024-04-16 10:33:15,add_to_cart,1431,/product/5102,5102
3223,1047,2024-04-16 10:35:15,cart_abandoned,1431,/cart,
3224,1047,2024-11-19 10:51:44,page_view,1432,/category/electronics,
3225,1047,2024-11-19 10:53:44,page_view,1432,/category/electronics,
3226,1047,2024-11-19 10:55:44,page_view,1432,/products,
3227,1047,2024-11-19 10:57:44,page_view,1432,/deals,
3228,1047,2024-11-19 11:01:44,product_viewed,1432,/product/5117,5117
3229,1047,2024-11-19 11:04:44,product_viewed,1432,/product/5104,5104
3230,1047,2024-11-19 11:11:44,add_to_cart,1432,/product/5117,5117
3231,1047,2024-11-19 11:11:44,add_to_cart,1432,/product/5104,5104
3232,1047,2024-11-19 11:13:44,cart_abandoned,1432,/cart,
3233,1048,2023-09-22 01:25:24,account_created,1432,/signup,
3234,1048,2023-12-22 22:37:44,page_view,1434,/deals,
3235,1048,2023-12-22 22:39:44,page_view,1434,/deals,
3236,1048,2023-12-22 22:41:44,page_view,1434,/category/electronics,
3237,1048,2023-12-22 22:43:44,page_view,1434,/about,
3238,1048,2023-12-22 22:47:44,product_viewed,1434,/product/5097,5097
3239,1048,2023-12-22 22:50:44,product_viewed,1434,/product/5145,5145
3240,1048,2023-12-22 22:53:44,product_viewed,1434,/product/5124,5124
3241,1048,2023-12-22 22:56:44,product_viewed,1434,/product/5198,5198
3242,1048,2024-06-12 21:09:31,page_view,1435,/about,
3243,1048,2024-06-12 21:11:31,page_view,1435,/category/clothing,
3244,1048,2024-06-12 21:13:31,page_view,1435,/deals,
3245,1048,2024-06-12 21:15:31,page_view,1435,/home,
3246,1048,2024-06-12 21:17:31,page_view,1435,/category/clothing,
3247,1048,2024-06-12 21:19:31,product_viewed,1435,/product/5067,5067
3248,1048,2024-03-12 05:38:51,page_view,1436,/category/electronics,
3249,1048,2024-03-12 05:40:51,page_view,1436,/category/clothing,
3250,1048,2024-03-12 05:42:51,page_view,1436,/category/electronics,
3251,1048,2024-03-12 05:48:51,product_viewed,1436,/product/5180,5180
3252,1048,2024-03-12 05:58:51,add_to_cart,1436,/product/5180,5180
3253,1048,2024-03-12 06:03:51,initiate_checkout,1436,/checkout,
3254,1048,2024-03-12 06:08:51,purchase,1436,/checkout/complete,
3255,1048,2023-12-04 07:14:41,page_view,1437,/home,
3256,1048,2023-12-04 07:16:41,page_view,1437,/deals,
3257,1048,2023-12-04 07:18:41,page_view,1437,/products,
3258,1048,2023-12-04 07:20:41,page_view,1437,/category/clothing,
3259,1048,2023-12-04 07:24:41,product_viewed,1437,/product/5091,5091
3260,1048,2023-12-04 07:27:41,product_viewed,1437,/product/5056,5056
3261,1048,2023-12-04 07:30:41,product_viewed,1437,/product/5147,5147
3262,1048,2024-02-17 18:24:08,page_view,1438,/products,
3263,1048,2024-02-17 18:26:08,page_view,1438,/about,
3264,1048,2024-02-17 18:28:08,page_view,1438,/products,
3265,1048,2024-02-17 18:34:08,product_viewed,1438,/product/5053,5053
3266,1048,2024-02-17 18:37:08,product_viewed,1438,/product/5059,5059
3267,1048,2024-02-17 18:40:08,product_viewed,1438,/product/5052,5052
3268,1048,2024-02-17 18:44:08,add_to_cart,1438,/product/5059,5059
3269,1048,2024-02-17 18:44:08,add_to_cart,1438,/product/5053,5053
3270,1048,2024-02-17 18:44:08,add_to_cart,1438,/product/5052,5052
3271,1048,2024-02-17 18:49:08,initiate_checkout,1438,/checkout,
3272,1048,2024-02-17 18:54:08,purchase,1438,/checkout/complete,
3273,1048,2023-12-25 04:07:13,page_view,1439,/deals,
3274,1048,2023-12-25 04:09:13,page_view,1439,/home,
3275,1048,2023-12-25 04:11:13,page_view,1439,/deals,
3276,1048,2023-12-25 04:13:13,page_view,1439,/home,
3277,1048,2023-12-25 04:15:13,page_view,1439,/category/clothing,
3278,1048,2023-12-25 04:17:13,product_viewed,1439,/product/5159,5159
3279,1048,2023-12-25 04:20:13,product_viewed,1439,/product/5081,5081
3280,1048,2023-12-25 04:23:13,product_viewed,1439,/product/5127,5127
3281,1048,2023-12-25 04:27:13,add_to_cart,1439,/product/5081,5081
3282,1048,2023-12-25 04:27:13,add_to_cart,1439,/product/5127,5127
3283,1048,2023-12-25 04:27:13,add_to_cart,1439,/product/5159,5159
3284,1048,2023-12-25 04:32:13,initiate_checkout,1439,/checkout,
3285,1048,2023-12-25 04:37:13,purchase,1439,/checkout/complete,
3286,1048,2024-10-24 01:38:41,page_view,1440,/products,
3287,1048,2024-10-24 01:40:41,page_view,1440,/deals,
3288,1048,2024-10-24 01:42:41,page_view,1440,/products,
3289,1048,2024-10-24 01:44:41,page_view,1440,/home,
3290,1048,2024-10-24 01:46:41,page_view,1440,/deals,
3291,1048,2024-10-24 01:48:41,product_viewed,1440,/product/5123,5123
3292,1048,2024-10-24 01:51:41,product_viewed,1440,/product/5139,5139
3293,1048,2024-10-24 01:54:41,product_viewed,1440,/product/5009,5009
3294,1048,2024-10-24 01:57:41,product_viewed,1440,/product/5129,5129
3295,1048,2024-10-24 01:58:41,add_to_cart,1440,/product/5139,5139
3296,1048,2024-10-24 01:58:41,add_to_cart,1440,/product/5129,5129
3297,1048,2024-10-24 01:58:41,add_to_cart,1440,/product/5123,5123
3298,1048,2024-10-24 02:00:41,cart_abandoned,1440,/cart,
3299,1048,2024-09-14 09:45:38,page_view,1441,/home,
3300,1048,2024-09-14 09:47:38,page_view,1441,/about,
3301,1048,2024-09-14 09:55:38,product_viewed,1441,/product/5098,5098
3302,1048,2024-09-14 09:58:38,product_viewed,1441,/product/5149,5149
3303,1048,2024-06-29 22:10:45,page_view,1442,/products,
3304,1048,2024-06-29 22:12:45,page_view,1442,/deals,
3305,1048,2024-06-29 22:14:45,page_view,1442,/category/electronics,
3306,1048,2024-06-29 22:16:45,page_view,1442,/products,
3307,1048,2024-06-29 22:20:45,product_viewed,1442,/product/5121,5121
3308,1048,2024-06-29 22:23:45,product_viewed,1442,/product/5157,5157
3309,1048,2024-06-29 22:26:45,product_viewed,1442,/product/5088,5088
3310,1048,2024-06-29 22:30:45,add_to_cart,1442,/product/5157,5157
3311,1048,2024-06-29 22:30:45,add_to_cart,1442,/product/5121,5121
3312,1048,2024-07-08 05:46:40,page_view,1443,/category/electronics,
3313,1048,2024-07-08 05:48:40,page_view,1443,/category/clothing,
3314,1048,2024-07-08 05:50:40,page_view,1443,/products,
3315,1048,2024-07-08 05:52:40,page_view,1443,/deals,
3316,1048,2024-07-08 05:54:40,page_view,1443,/products,
3317,1048,2024-07-08 05:56:40,product_viewed,1443,/product/5026,5026
3318,1048,2024-07-08 05:59:40,product_viewed,1443,/product/5185,5185
3319,1048,2024-03-24 05:09:01,page_view,1444,/category/clothing,
3320,1048,2024-03-24 05:11:01,page_view,1444,/products,
3321,1048,2024-03-24 05:13:01,page_view,1444,/products,
3322,1048,2024-03-24 05:15:01,page_view,1444,/about,
3323,1048,2024-03-24 05:17:01,page_view,1444,/products,
3324,1048,2024-03-24 05:19:01,product_viewed,1444,/product/5003,5003
3325,1048,2024-03-24 05:22:01,product_viewed,1444,/product/5046,5046
3326,1048,2024-03-24 05:25:01,product_viewed,1444,/product/5108,5108
3327,1048,2024-03-24 05:28:01,product_viewed,1444,/product/5128,5128
3328,1048,2024-10-28 15:07:54,page_view,1445,/category/clothing,
3329,1048,2024-10-28 15:09:54,page_view,1445,/category/electronics,
3330,1048,2024-10-28 15:11:54,page_view,1445,/category/electronics,
3331,1048,2024-10-28 15:13:54,page_view,1445,/deals,
3332,1048,2024-10-28 15:17:54,product_viewed,1445,/product/5102,5102
3333,1048,2024-01-27 22:20:12,page_view,1446,/category/electronics,
3334,1048,2024-01-27 22:22:12,page_view,1446,/category/clothing,
3335,1048,2024-01-27 22:24:12,page_view,1446,/about,
3336,1048,2024-01-27 22:30:12,product_viewed,1446,/product/5116,5116
3337,1048,2024-01-27 22:40:12,add_to_cart,1446,/product/5116,5116
3338,1048,2024-01-27 22:45:12,initiate_checkout,1446,/checkout,
3339,1048,2024-01-27 22:47:12,cart_abandoned,1446,/checkout,
3340,1049,2023-09-25 07:14:23,account_created,1446,/signup,
3341,1049,2023-10-11 16:59:49,page_view,1448,/category/electronics,
3342,1049,2023-10-11 17:01:49,page_view,1448,/about,
3343,1049,2023-10-11 17:09:49,product_viewed,1448,/product/5148,5148
3344,1049,2023-10-11 17:12:49,product_viewed,1448,/product/5148,5148
3345,1049,2023-10-11 17:19:49,add_to_cart,1448,/product/5148,5148
3346,1049,2023-10-11 17:24:49,initiate_checkout,1448,/checkout,
3347,1049,2023-10-11 17:26:49,cart_abandoned,1448,/checkout,
3348,1049,2024-06-28 02:57:07,page_view,1449,/about,
3349,1049,2024-06-28 02:59:07,page_view,1449,/category/clothing,
3350,1049,2024-06-28 03:01:07,page_view,1449,/home,
3351,1049,2024-06-28 03:03:07,page_view,1449,/category/clothing,
3352,1049,2024-06-28 03:05:07,page_view,1449,/deals,
3353,1049,2024-06-28 03:07:07,product_viewed,1449,/product/5119,5119
3354,1049,2024-06-28 03:10:07,product_viewed,1449,/product/5162,5162
3355,1049,2024-06-28 03:13:07,product_viewed,1449,/product/5038,5038
3356,1049,2024-06-28 03:17:07,add_to_cart,1449,/product/5162,5162
3357,1049,2024-06-28 03:17:07,add_to_cart,1449,/product/5038,5038
3358,1049,2024-06-28 03:17:07,add_to_cart,1449,/product/5119,5119
3359,1049,2024-06-28 03:22:07,initiate_checkout,1449,/checkout,
3360,1049,2024-06-28 03:27:07,purchase,1449,/checkout/complete,
3361,1049,2023-11-20 17:11:23,page_view,1450,/category/electronics,
3362,1049,2023-11-20 17:13:23,page_view,1450,/products,
3363,1049,2023-11-20 17:15:23,page_view,1450,/category/electronics,
3364,1049,2023-11-20 17:21:23,product_viewed,1450,/product/5168,5168
3365,1049,2023-11-20 17:24:23,product_viewed,1450,/product/5075,5075
3366,1049,2023-11-20 17:27:23,product_viewed,1450,/product/5182,5182
3367,1049,2024-07-29 11:03:40,page_view,1451,/category/electronics,
3368,1049,2024-07-29 11:05:40,page_view,1451,/about,
3369,1049,2024-07-29 11:07:40,page_view,1451,/deals,
3370,1049,2024-07-29 11:09:40,page_view,1451,/deals,
3371,1049,2024-07-29 11:11:40,page_view,1451,/category/clothing,
3372,1049,2024-07-29 11:13:40,product_viewed,1451,/product/5043,5043
3373,1049,2024-07-29 11:16:40,product_viewed,1451,/product/5048,5048
3374,1049,2024-07-29 11:19:40,product_viewed,1451,/product/5006,5006
3375,1049,2024-07-29 11:22:40,product_viewed,1451,/product/5033,5033
3376,1049,2024-07-29 11:23:40,add_to_cart,1451,/product/5006,5006
3377,1049,2024-07-29 11:23:40,add_to_cart,1451,/product/5033,5033
3378,1049,2024-07-29 11:23:40,add_to_cart,1451,/product/5043,5043
3379,1049,2024-07-29 11:28:40,initiate_checkout,1451,/checkout,
3380,1049,2024-07-29 11:30:40,cart_abandoned,1451,/checkout,
3381,1049,2024-03-07 20:34:36,page_view,1452,/home,
3382,1049,2024-03-07 20:36:36,page_view,1452,/home,
3383,1049,2024-03-07 20:38:36,page_view,1452,/home,
3384,1049,2024-03-07 20:40:36,page_view,1452,/category/clothing,
3385,1049,2024-03-07 20:42:36,page_view,1452,/deals,
3386,1049,2024-03-07 20:44:36,product_viewed,1452,/product/5007,5007
3387,1049,2024-03-07 20:54:36,add_to_cart,1452,/product/5007,5007
3388,1049,2024-03-07 20:59:36,initiate_checkout,1452,/checkout,
3389,1049,2024-03-07 21:04:36,purchase,1452,/checkout/complete,
3390,1049,2024-04-17 03:42:16,page_view,1453,/home,
3391,1049,2024-04-17 03:44:16,page_view,1453,/about,
3392,1049,2024-04-17 03:46:16,page_view,1453,/category/clothing,
3393,1049,2024-04-17 03:52:16,product_viewed,1453,/product/5059,5059
3394,1049,2024-04-17 03:55:16,product_viewed,1453,/product/5064,5064
3395,1049,2024-04-17 03:58:16,product_viewed,1453,/product/5189,5189
3396,1049,2024-01-02 11:43:29,page_view,1454,/home,
3397,1049,2024-01-02 11:45:29,page_view,1454,/home,
3398,1049,2024-01-02 11:47:29,page_view,1454,/about,
3399,1049,2024-01-02 11:53:29,product_viewed,1454,/product/5084,5084
3400,1049,2024-01-02 11:56:29,product_viewed,1454,/product/5122,5122
3401,1049,2024-01-02 11:59:29,product_viewed,1454,/product/5120,5120
3402,1049,2024-01-02 12:03:29,add_to_cart,1454,/product/5122,5122
3403,1049,2024-01-02 12:03:29,add_to_cart,1454,/product/5120,5120
3404,1049,2024-01-02 12:03:29,add_to_cart,1454,/product/5084,5084
3405,1049,2024-01-02 12:08:29,initiate_checkout,1454,/checkout,
3406,1049,2024-01-02 12:13:29,purchase,1454,/checkout/complete,
3407,1049,2024-11-18 04:17:19,page_view,1455,/about,
3408,1049,2024-11-18 04:19:19,page_view,1455,/about,
3409,1049,2024-11-18 04:21:19,page_view,1455,/about,
3410,1049,2024-11-18 04:23:19,page_view,1455,/deals,
3411,1049,2024-11-18 04:25:19,page_view,1455,/category/clothing,
3412,1049,2024-11-18 04:27:19,product_viewed,1455,/product/5089,5089
3413,1049,2024-11-18 04:30:19,product_viewed,1455,/product/5124,5124
3414,1049,2024-11-18 04:33:19,product_viewed,1455,/product/5139,5139
3415,1050,2023-11-17 04:02:09,account_created,1455,/signup,
3416,1050,2024-06-06 23:11:24,page_view,1457,/home,
3417,1050,2024-06-06 23:13:24,page_view,1457,/home,
3418,1050,2024-06-06 23:15:24,page_view,1457,/deals,
3419,1050,2024-06-06 23:17:24,page_view,1457,/products,
3420,1050,2024-06-06 23:21:24,product_viewed,1457,/product/5074,5074
3421,1050,2024-06-06 23:24:24,product_viewed,1457,/product/5121,5121
3422,1050,2024-06-06 23:27:24,product_viewed,1457,/product/5137,5137
3423,1050,2024-12-04 06:18:23,page_view,1458,/category/electronics,
3424,1050,2024-12-04 06:20:23,page_view,1458,/home,
3425,1050,2024-12-04 06:22:23,page_view,1458,/category/clothing,
3426,1050,2024-12-04 06:24:23,page_view,1458,/category/electronics,
3427,1050,2024-12-04 06:26:23,page_view,1458,/deals,
3428,1050,2024-12-04 06:28:23,product_viewed,1458,/product/5002,5002
3429,1050,2024-12-04 06:31:23,product_viewed,1458,/product/5141,5141
3430,1050,2024-12-04 06:38:23,add_to_cart,1458,/product/5141,5141
3431,1050,2024-12-04 06:38:23,add_to_cart,1458,/product/5002,5002
3432,1051,2023-06-21 08:08:27,account_created,1458,/signup,
3433,1051,2024-01-12 14:26:54,page_view,1460,/about,
3434,1051,2024-01-12 14:28:54,page_view,1460,/products,
3435,1051,2024-01-12 14:30:54,page_view,1460,/deals,
3436,1051,2024-01-12 14:32:54,page_view,1460,/deals,
3437,1051,2024-01-12 14:34:54,page_view,1460,/about,
3438,1051,2024-01-12 14:36:54,product_viewed,1460,/product/5073,5073
3439,1051,2024-01-12 14:39:54,product_viewed,1460,/product/5167,5167
3440,1051,2024-01-12 14:42:54,product_viewed,1460,/product/5191,5191
3441,1051,2024-01-12 14:46:54,add_to_cart,1460,/product/5167,5167
3442,1051,2024-01-12 14:46:54,add_to_cart,1460,/product/5073,5073
3443,1051,2024-01-12 14:48:54,cart_abandoned,1460,/cart,
3444,1051,2023-11-11 00:27:25,page_view,1461,/home,
3445,1051,2023-11-11 00:29:25,page_view,1461,/about,
3446,1051,2023-11-11 00:31:25,page_view,1461,/category/clothing,
3447,1051,2023-11-11 00:33:25,page_view,1461,/deals,
3448,1051,2023-11-11 00:37:25,product_viewed,1461,/product/5070,5070
3449,1051,2023-11-11 00:40:25,product_viewed,1461,/product/5180,5180
3450,1051,2023-11-11 00:43:25,product_viewed,1461,/product/5160,5160
3451,1051,2023-11-11 00:46:25,product_viewed,1461,/product/5126,5126
3452,1051,2023-07-07 09:41:50,page_view,1462,/deals,
3453,1051,2023-07-07 09:43:50,page_view,1462,/home,
3454,1051,2023-07-07 09:51:50,product_viewed,1462,/product/5027,5027
3455,1051,2023-07-07 09:54:50,product_viewed,1462,/product/5073,5073
3456,1051,2024-12-28 20:21:34,page_view,1463,/products,
3457,1051,2024-12-28 20:23:34,page_view,1463,/home,
3458,1051,2024-12-28 20:31:34,product_viewed,1463,/product/5004,5004
3459,1051,2024-12-28 20:34:34,product_viewed,1463,/product/5127,5127
3460,1051,2024-05-13 18:02:19,page_view,1464,/category/electronics,
3461,1051,2024-05-13 18:04:19,page_view,1464,/category/clothing,
3462,1051,2024-05-13 18:06:19,page_view,1464,/about,
3463,1051,2024-05-13 18:08:19,page_view,1464,/home,
3464,1051,2024-05-13 18:10:19,page_view,1464,/category/electronics,
3465,1051,2024-05-13 18:12:19,product_viewed,1464,/product/5193,5193
3466,1051,2024-05-13 18:22:19,add_to_cart,1464,/product/5193,5193
3467,1051,2024-05-13 18:27:19,initiate_checkout,1464,/checkout,
3468,1051,2024-05-13 18:32:19,purchase,1464,/checkout/complete,
3469,1051,2024-04-22 03:24:46,page_view,1465,/products,
3470,1051,2024-04-22 03:26:46,page_view,1465,/products,
3471,1051,2024-04-22 03:28:46,page_view,1465,/category/electronics,
3472,1051,2024-04-22 03:30:46,page_view,1465,/category/clothing,
3473,1051,2024-04-22 03:32:46,page_view,1465,/home,
3474,1051,2024-04-22 03:34:46,product_viewed,1465,/product/5197,5197
3475,1051,2024-04-22 03:44:46,add_to_cart,1465,/product/5197,5197
3476,1051,2024-04-22 03:49:46,initiate_checkout,1465,/checkout,
3477,1051,2024-04-22 03:51:46,cart_abandoned,1465,/checkout,
3478,1051,2023-12-31 07:34:40,page_view,1466,/products,
3479,1051,2023-12-31 07:36:40,page_view,1466,/category/clothing,
3480,1051,2023-12-31 07:44:40,product_viewed,1466,/product/5134,5134
3481,1051,2023-12-31 07:54:40,add_to_cart,1466,/product/5134,5134
3482,1051,2023-12-31 07:59:40,initiate_checkout,1466,/checkout,
3483,1051,2023-12-31 08:01:40,cart_abandoned,1466,/checkout,
3484,1051,2024-04-19 13:55:06,page_view,1467,/category/electronics,
3485,1051,2024-04-19 13:57:06,page_view,1467,/products,
3486,1051,2024-04-19 13:59:06,page_view,1467,/about,
3487,1051,2024-04-19 14:01:06,page_view,1467,/about,
3488,1051,2024-04-19 14:05:06,product_viewed,1467,/product/5191,5191
3489,1051,2024-04-19 14:15:06,add_to_cart,1467,/product/5191,5191
3490,1051,2024-04-19 14:20:06,initiate_checkout,1467,/checkout,
3491,1051,2024-04-19 14:25:06,purchase,1467,/checkout/complete,
3492,1051,2024-06-30 02:54:38,page_view,1468,/products,
3493,1051,2024-06-30 02:56:38,page_view,1468,/category/electronics,
3494,1051,2024-06-30 02:58:38,page_view,1468,/home,
3495,1051,2024-06-30 03:00:38,page_view,1468,/about,
3496,1051,2024-06-30 03:04:38,product_viewed,1468,/product/5029,5029
3497,1051,2024-06-30 03:07:38,product_viewed,1468,/product/5061,5061
3498,1051,2024-06-30 03:14:38,add_to_cart,1468,/product/5029,5029
3499,1051,2024-06-30 03:14:38,add_to_cart,1468,/product/5061,5061
3500,1051,2024-06-30 03:19:38,initiate_checkout,1468,/checkout,
3501,1051,2024-06-30 03:21:38,cart_abandoned,1468,/checkout,
3502,1051,2024-01-22 19:01:07,page_view,1469,/category/clothing,
3503,1051,2024-01-22 19:03:07,page_view,1469,/products,
3504,1051,2024-01-22 19:11:07,product_viewed,1469,/product/5011,5011
3505,1051,2024-01-22 19:21:07,add_to_cart,1469,/product/5011,5011
3506,1051,2023-08-30 20:10:01,page_view,1470,/category/clothing,
3507,1051,2023-08-30 20:12:01,page_view,1470,/home,
3508,1051,2023-08-30 20:14:01,page_view,1470,/about,
3509,1051,2023-08-30 20:20:01,product_viewed,1470,/product/5195,5195
3510,1051,2023-08-30 20:23:01,product_viewed,1470,/product/5161,5161
3511,1051,2023-08-30 20:26:01,product_viewed,1470,/product/5016,5016
3512,1051,2024-11-03 23:53:16,page_view,1471,/products,
3513,1051,2024-11-03 23:55:16,page_view,1471,/category/clothing,
3514,1051,2024-11-04 00:03:16,product_viewed,1471,/product/5082,5082
3515,1051,2024-11-04 00:06:16,product_viewed,1471,/product/5143,5143
3516,1051,2024-11-04 00:13:16,add_to_cart,1471,/product/5143,5143
3517,1051,2024-11-04 00:13:16,add_to_cart,1471,/product/5082,5082
3518,1051,2024-11-04 00:18:16,initiate_checkout,1471,/checkout,
3519,1051,2024-11-04 00:23:16,purchase,1471,/checkout/complete,
3520,1051,2023-07-08 22:11:11,page_view,1472,/category/electronics,
3521,1051,2023-07-08 22:13:11,page_view,1472,/about,
3522,1051,2023-07-08 22:15:11,page_view,1472,/products,
3523,1051,2023-07-08 22:17:11,page_view,1472,/category/electronics,
3524,1051,2023-07-08 22:19:11,page_view,1472,/home,
3525,1051,2023-07-08 22:21:11,product_viewed,1472,/product/5181,5181
3526,1051,2023-07-08 22:24:11,product_viewed,1472,/product/5113,5113
3527,1051,2023-07-08 22:27:11,product_viewed,1472,/product/5144,5144
3528,1051,2023-07-08 22:30:11,product_viewed,1472,/product/5076,5076
3529,1051,2023-07-08 22:31:11,add_to_cart,1472,/product/5113,5113
3530,1051,2023-07-08 22:31:11,add_to_cart,1472,/product/5144,5144
